word,category,n_tokens,pos,token_id,token,next_token_id,final_top1_token,probe,raw_top1,raw_top1_prob,raw_self_rank,raw_next_rank,raw_final1_rank,normed_top1,normed_top1_prob,normed_self_rank,normed_next_rank,normed_final1_rank,raw_top5,normed_top5
dog,common_noun,1,0,21428,dog,,",",layer_29,-,0.988424,23994,,2,Ċ,0.003542,29143,,3,"-:0.9884;,:0.0069;Ġ(:0.0034;ĠD:0.0010;ĠC:0.0003","Ċ:0.0035;-:0.0028;,:0.0027;Ġ(:0.0024;Ġand:0.0023"
dog,common_noun,1,0,21428,dog,,",",layer_31,-,0.578766,24447,,6,Ġacknow,0.002741,29001,,7,-:0.5788;ĠD:0.1720;ĠC:0.1678;ĠG:0.0675;ĠT:0.0106,Ġacknow:0.0027;Ġadvertis:0.0012;Ġunmist:0.0011;Ġneighb:0.0010;Ċ:0.0009
dog,common_noun,1,0,21428,dog,,",",layer_32,-,0.44024,4189,,2,",",0.05674,980,,1,"-:0.4402;,:0.2630;.:0.0410;Ċ:0.0390;Ġ(:0.0341",",:0.0567;.:0.0494;-:0.0484;::0.0214;_:0.0207"
dog,common_noun,1,0,21428,dog,,",",final_logits,",",0.057258,967,,1,,,,,,",:0.0573;.:0.0505;-:0.0475;::0.0211;_:0.0204",
table,common_noun,1,0,2420,table,,-,emb,ORK,2.2e-05,9710,,19206,ORK,0.065302,8439,,13231,ORK:0.0000;Ele:0.0000;ork:0.0000;omb:0.0000;Ġsent:0.0000,ORK:0.0653;Ele:0.0239;ork:0.0139;Ġsent:0.0124;omb:0.0122
table,common_noun,1,0,2420,table,,-,layer_1,Ġcryptocur,0.001309,35918,,18345,Ġcryptocur,0.004053,43130,,13330,Ġcryptocur:0.0013;Ġcareg:0.0009;Ġpractition:0.0008;Ġresearc:0.0007;Ġsupernat:0.0006,Ġcryptocur:0.0041;Ġpractition:0.0039;Ġwhatever:0.0026;Ġcareg:0.0026;gtk:0.0021
table,common_noun,1,0,2420,table,,-,layer_2,Ġcryptocur,0.008344,27399,,3938,"""}).",0.010152,35397,,1301,Ġcryptocur:0.0083;Ġresearc:0.0041;Ġcareg:0.0040;greek:0.0024;Ġ$[]$:0.0023,"""}).:0.0102;""}.:0.0092;""}\].:0.0057;Ġcryptocur:0.0046;schemas:0.0027"
table,common_noun,1,0,2420,table,,-,layer_4,ĠD,0.946476,6472,,20,.,0.005022,8919,,25,"ĠD:0.9465;,:0.0388;.:0.0051;Ġ(:0.0040;Ċ:0.0015",".:0.0050;Ċ:0.0042;,:0.0032;Ġ1:0.0025;ĠI:0.0025"
table,common_noun,1,0,2420,table,,-,layer_7,ĠD,0.99999,6657,,21,Ċ,0.004866,9231,,41,"ĠD:1.0000;,:0.0000;Ġ(:0.0000;Ċ:0.0000;ĠC:0.0000","Ċ:0.0049;.:0.0043;,:0.0028;ĠI:0.0023;Ġa:0.0021"
table,common_noun,1,0,2420,table,,-,layer_11,ĠD,0.999957,6848,,10,Ċ,0.005078,10063,,16,"ĠD:1.0000;,:0.0000;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0051;.:0.0046;,:0.0034;Ġa:0.0024;Ġand:0.0024"
table,common_noun,1,0,2420,table,,-,layer_14,ĠD,0.995951,7688,,5,Ċ,0.005568,12700,,7,"ĠD:0.9960;,:0.0040;Ġ(:0.0000;ĠC:0.0000;-:0.0000","Ċ:0.0056;.:0.0046;,:0.0042;Ġ(:0.0030;Ġa:0.0029"
table,common_noun,1,0,2420,table,,-,layer_18,",",0.613168,9137,,3,Ċ,0.005292,17370,,4,",:0.6132;ĠD:0.2206;-:0.1496;Ġ(:0.0155;ĠC:0.0011","Ċ:0.0053;,:0.0048;.:0.0042;-:0.0042;Ġ(:0.0039"
table,common_noun,1,0,2420,table,,-,layer_21,-,0.966302,9344,,1,Ċ,0.004521,17956,,2,"-:0.9663;,:0.0209;ĠD:0.0097;Ġ(:0.0028;ĠC:0.0003","Ċ:0.0045;-:0.0044;,:0.0043;Ġ(:0.0037;.:0.0036"
table,common_noun,1,0,2420,table,,-,layer_23,-,0.962868,9394,,1,Ċ,0.004185,18080,,2,"-:0.9629;ĠD:0.0167;,:0.0137;Ġ(:0.0057;ĠC:0.0010","Ċ:0.0042;-:0.0041;,:0.0040;Ġ(:0.0036;.:0.0033"
table,common_noun,1,0,2420,table,,-,layer_25,-,0.975657,9473,,1,Ċ,0.003898,18413,,2,"-:0.9757;ĠD:0.0138;,:0.0058;Ġ(:0.0040;ĠC:0.0007","Ċ:0.0039;-:0.0038;,:0.0036;Ġ(:0.0033;.:0.0030"
table,common_noun,1,0,2420,table,,-,layer_27,-,0.993558,9418,,1,Ċ,0.003789,18330,,2,"-:0.9936;ĠD:0.0022;,:0.0021;Ġ(:0.0019;ĠC:0.0002","Ċ:0.0038;-:0.0037;,:0.0034;Ġ(:0.0031;.:0.0027"
table,common_noun,1,0,2420,table,,-,layer_28,-,0.997134,9537,,1,Ċ,0.003802,18901,,2,"-:0.9971;Ġ(:0.0011;,:0.0010;ĠD:0.0007;ĠC:0.0001","Ċ:0.0038;-:0.0034;,:0.0030;Ġ(:0.0028;Ġand:0.0025"
table,common_noun,1,0,2420,table,,-,layer_29,-,0.99949,9530,,1,Ċ,0.003517,19006,,2,"-:0.9995;,:0.0002;Ġ(:0.0002;ĠD:0.0001;ĠC:0.0000","Ċ:0.0035;-:0.0032;,:0.0027;Ġ(:0.0025;Ġand:0.0023"
table,common_noun,1,0,2420,table,,-,layer_31,-,0.945058,11085,,1,Ġacknow,0.002826,23401,,5,-:0.9451;ĠC:0.0259;ĠD:0.0233;ĠG:0.0041;ĠS:0.0008,Ġacknow:0.0028;Ġadvertis:0.0014;Ġunmist:0.0013;Ġneighb:0.0011;-:0.0009
table,common_noun,1,0,2420,table,,-,layer_32,-,0.936207,838,,1,-,0.443234,282,,1,"-:0.9362;,:0.0163;.:0.0072;::0.0044;Ċ:0.0040","-:0.4432;""}).:0.0918;""}:0.0461;.:0.0277;::0.0274"
table,common_noun,1,0,2420,table,,-,final_logits,-,0.438131,281,,1,,,,,,"-:0.4381;""}).:0.0918;""}:0.0462;::0.0280;.:0.0280",
water,common_noun,1,0,7779,water,,",",emb,anz,2.2e-05,7065,,45442,anz,0.015028,6498,,38076,anz:0.0000;oreal:0.0000;lock:0.0000;orin:0.0000;chev:0.0000,anz:0.0150;lock:0.0059;oreal:0.0047;orin:0.0046;inki:0.0043
water,common_noun,1,0,7779,water,,",",layer_1,maha,0.002145,38309,,179,maha,0.019663,41703,,58,maha:0.0021;toolt:0.0013;Ġcryptocur:0.0012;Ġcareg:0.0012;Ġresearc:0.0011,maha:0.0197;fall:0.0083;ec:0.0036;bben:0.0019;cean:0.0013
water,common_noun,1,0,7779,water,,",",layer_2,Ġcryptocur,0.006425,43195,,151,maha,0.012716,46545,,67,Ġcryptocur:0.0064;maha:0.0056;Ġcareg:0.0052;Ġresearc:0.0045;toolt:0.0027,maha:0.0127;CRO:0.0021;ec:0.0020;Ġcryptocur:0.0019;Ġcareg:0.0018
water,common_noun,1,0,7779,water,,",",layer_4,ĠD,0.719693,26088,,2,Ċ,0.004906,33294,,3,"ĠD:0.7197;,:0.2548;.:0.0076;Ċ:0.0066;Ġ(:0.0057","Ċ:0.0049;.:0.0048;,:0.0038;Ġand:0.0026;Ġto:0.0022"
water,common_noun,1,0,7779,water,,",",layer_7,ĠD,0.999918,23995,,2,Ċ,0.005076,31489,,3,"ĠD:0.9999;,:0.0001;Ċ:0.0000;Ġ(:0.0000;Ġa:0.0000","Ċ:0.0051;.:0.0042;,:0.0029;ĠI:0.0023;Ġand:0.0021"
water,common_noun,1,0,7779,water,,",",layer_11,ĠD,0.999662,23668,,2,Ċ,0.005274,31699,,3,"ĠD:0.9997;,:0.0003;Ġ(:0.0000;ĠC:0.0000;Ċ:0.0000","Ċ:0.0053;.:0.0045;,:0.0035;Ġand:0.0025;Ġa:0.0024"
water,common_noun,1,0,7779,water,,",",layer_14,ĠD,0.967796,23832,,2,Ċ,0.005811,31389,,3,"ĠD:0.9678;,:0.0322;Ġ(:0.0000;ĠC:0.0000;ĠG:0.0000","Ċ:0.0058;.:0.0046;,:0.0043;Ġ(:0.0030;Ġand:0.0029"
water,common_noun,1,0,7779,water,,",",layer_18,",",0.945468,23853,,1,Ċ,0.005488,30753,,2,",:0.9455;ĠD:0.0459;Ġ(:0.0066;-:0.0017;ĠC:0.0003","Ċ:0.0055;,:0.0049;.:0.0042;Ġ(:0.0039;-:0.0037"
water,common_noun,1,0,7779,water,,",",layer_21,",",0.691408,23729,,1,Ċ,0.004685,30519,,2,",:0.6914;-:0.2394;ĠD:0.0396;Ġ(:0.0277;ĠC:0.0018","Ċ:0.0047;,:0.0044;-:0.0038;Ġ(:0.0037;.:0.0035"
water,common_noun,1,0,7779,water,,",",layer_23,",",0.553677,23637,,1,Ċ,0.004325,30358,,2,",:0.5537;-:0.2828;ĠD:0.0818;Ġ(:0.0759;ĠC:0.0055","Ċ:0.0043;,:0.0041;Ġ(:0.0036;-:0.0035;.:0.0033"
water,common_noun,1,0,7779,water,,",",layer_25,-,0.435098,23738,,2,Ċ,0.004053,30405,,2,"-:0.4351;,:0.3924;Ġ(:0.0864;ĠD:0.0802;ĠC:0.0054","Ċ:0.0041;,:0.0037;-:0.0033;Ġ(:0.0033;.:0.0029"
water,common_noun,1,0,7779,water,,",",layer_27,-,0.670137,23729,,2,Ċ,0.003911,30323,,2,"-:0.6701;,:0.2226;Ġ(:0.0766;ĠD:0.0276;ĠC:0.0029","Ċ:0.0039;,:0.0035;-:0.0031;Ġ(:0.0031;Ġand:0.0028"
water,common_noun,1,0,7779,water,,",",layer_28,-,0.78477,23768,,2,Ċ,0.003928,30296,,2,"-:0.7848;,:0.1400;Ġ(:0.0620;ĠD:0.0115;ĠC:0.0016","Ċ:0.0039;,:0.0031;-:0.0029;Ġ(:0.0028;Ġand:0.0026"
water,common_noun,1,0,7779,water,,",",layer_29,-,0.946923,23926,,2,Ċ,0.003649,30389,,2,"-:0.9469;,:0.0346;Ġ(:0.0160;ĠD:0.0019;ĠC:0.0006","Ċ:0.0036;,:0.0028;-:0.0028;Ġ(:0.0025;Ġand:0.0024"
water,common_noun,1,0,7779,water,,",",layer_31,-,0.375533,24905,,6,Ġacknow,0.00268,30614,,7,-:0.3755;ĠC:0.2928;ĠD:0.2301;ĠG:0.0738;ĠT:0.0175,Ġacknow:0.0027;Ġadvertis:0.0013;Ġunmist:0.0012;Ġneighb:0.0010;Ċ:0.0009
water,common_noun,1,0,7779,water,,",",layer_32,",",0.44034,3179,,1,",",0.161483,1175,,1,",:0.4403;-:0.1262;Ċ:0.0688;Ġ(:0.0627;Ġand:0.0537",",:0.1615;.:0.0593;Ġand:0.0473;-:0.0239;Ċ:0.0236"
water,common_noun,1,0,7779,water,,",",final_logits,",",0.16507,1163,,1,,,,,,",:0.1651;.:0.0607;Ġand:0.0473;Ċ:0.0238;-:0.0238",
music,common_noun,1,0,30911,music,,.,emb,Conne,2.2e-05,8523,,12812,Conne,0.014747,8156,,5587,Conne:0.0000;Ter:0.0000;ĠTer:0.0000;Ġle:0.0000;ĠGeorg:0.0000,Conne:0.0147;ĠTer:0.0127;Ġle:0.0120;Ter:0.0117;ĠGeorg:0.0098
music,common_noun,1,0,30911,music,,.,layer_1,Ġ$[]$,0.005645,42931,,1367,Ġ$[]$,0.011711,47189,,1223,Ġ$[]$:0.0056;Ġpractition:0.0030;datab:0.0028;Ġcryptocur:0.0027;Ġcareg:0.0017,Ġ$[]$:0.0117;Ġpractition:0.0078;datab:0.0069;maha:0.0058;hdr:0.0034
music,common_noun,1,0,30911,music,,.,layer_2,datab,0.015144,36063,,78,datab,0.007832,40827,,39,datab:0.0151;Ġ$[]$:0.0104;Ġcryptocur:0.0087;Ġpractition:0.0051;maha:0.0042,datab:0.0078;maha:0.0050;Ġ$[]$:0.0030;                        :0.0023;Ġpractition:0.0022
music,common_noun,1,0,30911,music,,.,layer_4,ĠD,0.697924,38755,,4,Ċ,0.004635,36858,,2,"ĠD:0.6979;,:0.2100;Ċ:0.0304;.:0.0300;Ġ(:0.0132","Ċ:0.0046;.:0.0043;,:0.0028;Ġand:0.0022;Ġyou:0.0018"
music,common_noun,1,0,30911,music,,.,layer_7,ĠD,0.99994,41225,,7,Ċ,0.004964,39364,,2,"ĠD:0.9999;,:0.0001;Ċ:0.0000;Ġ(:0.0000;ĠC:0.0000","Ċ:0.0050;.:0.0042;,:0.0027;ĠI:0.0022;Ġand:0.0020"
music,common_noun,1,0,30911,music,,.,layer_11,ĠD,0.99974,42263,,9,Ċ,0.005155,40300,,2,"ĠD:0.9997;,:0.0003;Ġ(:0.0000;ĠC:0.0000;Ċ:0.0000","Ċ:0.0052;.:0.0044;,:0.0034;Ġand:0.0024;Ġa:0.0023"
music,common_noun,1,0,30911,music,,.,layer_14,ĠD,0.978402,43050,,13,Ċ,0.005696,40738,,2,"ĠD:0.9784;,:0.0216;Ġ(:0.0000;ĠC:0.0000;ĠG:0.0000","Ċ:0.0057;.:0.0045;,:0.0041;Ġ(:0.0029;Ġand:0.0029"
music,common_noun,1,0,30911,music,,.,layer_18,",",0.912379,44070,,26,Ċ,0.005431,41612,,3,",:0.9124;ĠD:0.0663;Ġ(:0.0105;-:0.0099;ĠC:0.0009","Ċ:0.0054;,:0.0048;.:0.0042;Ġ(:0.0038;-:0.0037"
music,common_noun,1,0,30911,music,,.,layer_21,-,0.593515,44409,,27,Ċ,0.004609,42092,,5,"-:0.5935;,:0.3515;ĠD:0.0313;Ġ(:0.0207;ĠC:0.0029","Ċ:0.0046;,:0.0042;-:0.0038;Ġ(:0.0035;.:0.0035"
music,common_noun,1,0,30911,music,,.,layer_23,-,0.628092,44400,,28,Ċ,0.004306,41971,,5,"-:0.6281;,:0.2607;ĠD:0.0553;Ġ(:0.0474;ĠC:0.0081","Ċ:0.0043;,:0.0040;-:0.0036;Ġ(:0.0035;.:0.0032"
music,common_noun,1,0,30911,music,,.,layer_25,-,0.748192,44446,,28,Ċ,0.004058,41997,,5,"-:0.7482;,:0.1500;ĠD:0.0518;Ġ(:0.0431;ĠC:0.0065","Ċ:0.0041;,:0.0036;-:0.0034;Ġ(:0.0032;.:0.0029"
music,common_noun,1,0,30911,music,,.,layer_27,-,0.894549,44370,,28,Ċ,0.003921,41720,,6,"-:0.8945;,:0.0662;Ġ(:0.0270;ĠD:0.0101;ĠC:0.0021","Ċ:0.0039;,:0.0034;-:0.0032;Ġ(:0.0030;Ġand:0.0027"
music,common_noun,1,0,30911,music,,.,layer_28,-,0.940476,44338,,28,Ċ,0.003903,41602,,6,"-:0.9405;,:0.0376;Ġ(:0.0174;ĠD:0.0034;ĠC:0.0011","Ċ:0.0039;,:0.0031;-:0.0030;Ġ(:0.0027;Ġand:0.0025"
music,common_noun,1,0,30911,music,,.,layer_29,-,0.986559,44333,,28,Ċ,0.003635,41539,,6,"-:0.9866;,:0.0088;Ġ(:0.0038;ĠD:0.0005;ĠC:0.0003","Ċ:0.0036;-:0.0028;,:0.0027;Ġ(:0.0024;Ġand:0.0024"
music,common_noun,1,0,30911,music,,.,layer_31,-,0.66408,44796,,32,Ġacknow,0.002767,42390,,10,-:0.6641;ĠC:0.1971;ĠD:0.0897;ĠG:0.0374;ĠT:0.0067,Ġacknow:0.0028;Ġadvertis:0.0013;Ġunmist:0.0012;Ġneighb:0.0010;Ċ:0.0009
music,common_noun,1,0,30911,music,,.,layer_32,-,0.304476,20412,,4,.,0.079484,4078,,1,"-:0.3045;,:0.2121;Ċ:0.0896;.:0.0692;/:0.0482",".:0.0795;,:0.0671;):0.0635;-:0.0467;/:0.0334"
music,common_noun,1,0,30911,music,,.,final_logits,.,0.081071,4058,,1,,,,,,".:0.0811;,:0.0672;):0.0631;-:0.0462;/:0.0338",
idea,common_noun,1,0,36665,idea,,.,emb,chten,2.2e-05,15019,,27590,chten,0.016331,14482,,17108,chten:0.0000;ster:0.0000;dition:0.0000;inters:0.0000;ment:0.0000,chten:0.0163;ster:0.0142;dition:0.0125;ment:0.0116;ĠDJ:0.0105
idea,common_noun,1,0,36665,idea,,.,layer_1,Ġcareg,0.004654,25882,,2696,Ġcareg,0.013455,29388,,2812,Ġcareg:0.0047;Ġ$[]$:0.0027;Ġsupernat:0.0024;greek:0.0022;maha:0.0016,Ġcareg:0.0135;maha:0.0118;greek:0.0079;Ġwhy:0.0058;Ġ$[]$:0.0038
idea,common_noun,1,0,36665,idea,,.,layer_2,Ġcareg,0.007424,31897,,593,maha,0.012539,36656,,439,Ġcareg:0.0074;Ġ$[]$:0.0068;Ġsupernat:0.0062;toolt:0.0062;maha:0.0056,maha:0.0125;Ġcareg:0.0032;microorganisms:0.0026;Ġ$[]$:0.0024;Ġe:0.0023
idea,common_noun,1,0,36665,idea,,.,layer_4,ĠD,0.666878,36156,,3,.,0.004727,36657,,1,"ĠD:0.6669;,:0.1814;.:0.0299;Ġ(:0.0277;Ġa:0.0223",".:0.0047;Ċ:0.0044;,:0.0032;Ġof:0.0031;Ġe:0.0031"
idea,common_noun,1,0,36665,idea,,.,layer_7,ĠD,0.999952,39837,,7,Ċ,0.004909,40895,,2,"ĠD:1.0000;,:0.0000;Ġ(:0.0000;Ċ:0.0000;Ġa:0.0000","Ċ:0.0049;.:0.0042;,:0.0027;ĠI:0.0023;Ġa:0.0022"
idea,common_noun,1,0,36665,idea,,.,layer_11,ĠD,0.999804,39533,,9,Ċ,0.005124,40173,,2,"ĠD:0.9998;,:0.0002;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0051;.:0.0045;,:0.0034;Ġa:0.0025;Ġand:0.0024"
idea,common_noun,1,0,36665,idea,,.,layer_14,ĠD,0.98381,39726,,17,Ċ,0.005667,39387,,2,"ĠD:0.9838;,:0.0162;Ġ(:0.0000;ĠC:0.0000;ĠG:0.0000","Ċ:0.0057;.:0.0046;,:0.0042;Ġa:0.0030;Ġ(:0.0030"
idea,common_noun,1,0,36665,idea,,.,layer_18,",",0.878773,39398,,26,Ċ,0.005397,37554,,3,",:0.8788;ĠD:0.0924;Ġ(:0.0174;-:0.0102;ĠC:0.0012","Ċ:0.0054;,:0.0048;.:0.0042;Ġ(:0.0039;-:0.0038"
idea,common_noun,1,0,36665,idea,,.,layer_21,-,0.538803,39416,,27,Ċ,0.004677,37254,,5,"-:0.5388;,:0.3681;ĠD:0.0462;Ġ(:0.0427;ĠC:0.0039","Ċ:0.0047;,:0.0043;-:0.0039;Ġ(:0.0037;.:0.0036"
idea,common_noun,1,0,36665,idea,,.,layer_23,-,0.531323,39460,,28,Ċ,0.004386,37244,,5,"-:0.5313;,:0.2793;Ġ(:0.0982;ĠD:0.0789;ĠC:0.0117","Ċ:0.0044;,:0.0041;-:0.0037;Ġ(:0.0036;.:0.0033"
idea,common_noun,1,0,36665,idea,,.,layer_25,-,0.665921,39518,,28,Ċ,0.004123,37219,,5,"-:0.6659;,:0.1618;Ġ(:0.0935;ĠD:0.0685;ĠC:0.0097","Ċ:0.0041;,:0.0037;-:0.0034;Ġ(:0.0034;.:0.0030"
idea,common_noun,1,0,36665,idea,,.,layer_27,-,0.842275,39408,,28,Ċ,0.003991,36860,,6,"-:0.8423;,:0.0763;Ġ(:0.0632;ĠD:0.0146;ĠC:0.0034","Ċ:0.0040;,:0.0035;-:0.0033;Ġ(:0.0032;Ġand:0.0028"
idea,common_noun,1,0,36665,idea,,.,layer_28,-,0.908765,39326,,29,Ċ,0.003962,36582,,6,"-:0.9088;,:0.0428;Ġ(:0.0418;ĠD:0.0048;ĠC:0.0017","Ċ:0.0040;,:0.0031;-:0.0030;Ġ(:0.0028;Ġand:0.0026"
idea,common_noun,1,0,36665,idea,,.,layer_29,-,0.978866,39241,,29,Ċ,0.003691,36356,,6,"-:0.9789;,:0.0103;Ġ(:0.0096;ĠD:0.0007;ĠC:0.0005","Ċ:0.0037;-:0.0028;,:0.0028;Ġ(:0.0026;Ġand:0.0024"
idea,common_noun,1,0,36665,idea,,.,layer_31,-,0.578186,39027,,33,Ġacknow,0.002724,35305,,8,-:0.5782;ĠC:0.2532;ĠD:0.1018;ĠG:0.0560;ĠT:0.0061,Ġacknow:0.0027;Ġadvertis:0.0013;Ġunmist:0.0011;Ġneighb:0.0010;Ċ:0.0009
idea,common_noun,1,0,36665,idea,,.,layer_32,-,0.287713,16637,,4,.,0.128432,2125,,1,"-:0.2877;,:0.2343;Ċ:0.0843;.:0.0769;Ġ(:0.0527",".:0.1284;,:0.0886;Ġof:0.0761;-:0.0468;):0.0425"
idea,common_noun,1,0,36665,idea,,.,final_logits,.,0.126509,2125,,1,,,,,,".:0.1265;,:0.0869;Ġof:0.0767;-:0.0465;):0.0437",
house,common_noun,1,0,5967,house,,",",emb,ĠBody,2.2e-05,46221,,12423,\-,0.00767,45753,,4907,ĠBody:0.0000;\-:0.0000;utor:0.0000;datas:0.0000;fin:0.0000,\-:0.0077;ĠBody:0.0076;fin:0.0073;datas:0.0068;utor:0.0067
house,common_noun,1,0,5967,house,,",",layer_1,Ġpractition,0.004341,16535,,233,maha,0.029513,10229,,53,Ġpractition:0.0043;Ġcryptocur:0.0041;maha:0.0028;Ġcareg:0.0025;Ġ$[]$:0.0023,maha:0.0295;Ġpractition:0.0154;Ġcryptocur:0.0052;||:0.0034;Ġglimp:0.0031
house,common_noun,1,0,5967,house,,",",layer_2,maha,0.073036,1044,,40,maha,0.077073,137,,13,maha:0.0730;Ġpractition:0.0164;Ġcareg:0.0134;Ġcryptocur:0.0117;Ġ$[]$:0.0108,maha:0.0771;Ġpractition:0.0057;||:0.0041;Ġglimp:0.0035;hold:0.0026
house,common_noun,1,0,5967,house,,",",layer_4,ĠD,0.807846,8270,,2,Ċ,0.005509,4047,,3,"ĠD:0.8078;,:0.1800;.:0.0037;Ċ:0.0034;Ġa:0.0026","Ċ:0.0055;.:0.0053;,:0.0044;Ġand:0.0029;Ġin:0.0028"
house,common_noun,1,0,5967,house,,",",layer_7,ĠD,0.99994,17152,,2,Ċ,0.005245,19718,,3,"ĠD:0.9999;,:0.0001;Ċ:0.0000;Ġ(:0.0000;Ġa:0.0000","Ċ:0.0052;.:0.0044;,:0.0031;ĠI:0.0024;Ġa:0.0023"
house,common_noun,1,0,5967,house,,",",layer_11,ĠD,0.999746,16571,,2,Ċ,0.005438,20481,,3,"ĠD:0.9997;,:0.0003;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0054;.:0.0047;,:0.0037;Ġa:0.0026;Ġand:0.0025"
house,common_noun,1,0,5967,house,,",",layer_14,ĠD,0.972419,16148,,2,Ċ,0.005962,21139,,3,"ĠD:0.9724;,:0.0276;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0060;.:0.0047;,:0.0045;Ġa:0.0031;Ġand:0.0030"
house,common_noun,1,0,5967,house,,",",layer_18,",",0.964286,15470,,1,Ċ,0.005641,21288,,2,",:0.9643;ĠD:0.0340;-:0.0008;Ġ(:0.0008;ĠC:0.0001","Ċ:0.0056;,:0.0051;.:0.0044;Ġ(:0.0037;-:0.0037"
house,common_noun,1,0,5967,house,,",",layer_21,",",0.785611,15148,,1,Ċ,0.004765,20878,,2,",:0.7856;-:0.1777;ĠD:0.0323;Ġ(:0.0034;ĠC:0.0009","Ċ:0.0048;,:0.0045;-:0.0039;.:0.0036;Ġ(:0.0035"
